"Compound ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"Np Likeness Score";"Molecular Formula";"Smiles";"Inchi Key";"Inchi";"Withdrawn Flag";"Orphan";"Records Key";"Records Name"
"CHEMBL75391";"1-ferrocenyl-3-(2,4-Difluorophenyl)-2-propen-1-one";"";"Small molecule";"";"352.16";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C19H14F2FeO";"";"";"";"False";"-1";"['26']";"['1-ferrocenyl-3-(2,4-Difluorophenyl)-2-propen-1-one']"
"CHEMBL266733";"Platinum complex";"";"Small molecule";"";"723.10";"6";"26";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C22H18B2F8N4OPt+4";"";"";"";"False";"-1";"['in table I; pg.no.1000', '2 (4-MeCO-C5H4N)']";"["(2,2':6',2''-terpyridine)platinum (II) complex", "2,2':6,2''-Terpyridineplatinum (II) complexes"]"
"CHEMBL98680";"Platinum complex";"";"Small molecule";"";"1082.40";"6";"6";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C14H32Cl6N6Pt3";"";"";"";"False";"-1";"['Complex III']";"['Pt(II) Complex']"
"CHEMBL1202385";"Platinum complex";"";"Small molecule";"";"534.30";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C15H16Cl2N4OPt+2";"";"";"";"False";"-1";"['5c']";"['(1,3-Diamino-2-hydroxypropane)(1,10-phenanthroline)-platinum (II) Dichloride']"
"CHEMBL310027";"2,6-bis({tricyclo[5.2.2.0^{2,6}]undecan-8-yloxy})-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane";"";"Small molecule";"";"679.90";"6";"12";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C24H36O2PtS4";"";"";"";"False";"-1";"['21']";"['2,6-bis({tricyclo[5.2.2.0^{2,6}]undecan-8-yloxy})-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane']"
"CHEMBL414155";"Platinum complex";"";"Small molecule";"";"1588.40";"3";"9";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C50H50B4F16N12O2Pt2+8";"";"";"";"False";"-1";"['5 (Me)']";"["4'-substituted 2,2':6,2''-Terpyridineplatinum (II) Picoline complexes"]"
"CHEMBL1627740";"Platinum complex";"";"Small molecule";"";"732.65";"4";"9";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C29H42Cl2N2O3Pt";"";"";"";"False";"-1";"['2 (n=2, m=1)']";"['Estrogen platinum (II) hybrid derivative']"
"CHEMBL70777";"Gold complex of (Bis(diphenylphosphino)alkane analogue)";"";"Small molecule";"";"823.11";"2";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C18H16Au2Cl2O4P2";"";"";"";"False";"-1";"['5a']";"['Gold complex of (Bis(diphenylphosphino)alkane analogue)']"
"CHEMBL67762";"Gold complex of (Bis(diphenylphosphino)alkane analogue)";"";"Small molecule";"";"919.37";"2";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C30H32Au2Cl2P2";"";"";"";"False";"-1";"['12a']";"['Gold complex of (Bis(diphenylphosphino)alkane analogue)']"
"CHEMBL148734";"trans-[ptcl2(4-pic)(pip)]";"";"Small molecule";"";"444.26";"3";"7";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C11H18Cl2N2Pt+2";"";"";"";"False";"-1";"['I']";"['trans-[ptcl2(4-pic)(pip)]']"
"CHEMBL269739";"DOTA-ReCCEHdFRWCKPV-NH2";"";"Small molecule";"";"1949.23";"2";"57";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C75H107N23O21ReS3-2";"";"";"";"False";"-1";"['Peptide S']";"['DOTA-ReCCEHdFRWCKPV-NH2']"
"CHEMBL1627579";"Cisplatin complex";"";"Small molecule";"";"786.74";"4";"4";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C33H48Cl2N2O3Pt+2";"";"";"";"False";"-1";"['Cisplatin analogue (table 2)']";"['Cisplatin complex']"
"CHEMBL413451";"Ac-Lys(DOTA)-ReCCEHdFRWCKPV-NH2";"";"Small molecule";"";"2253.57";"2";"57";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C91H127N25O25ReS3-2";"";"";"";"False";"-1";"['Peptide 4']";"['Ac-Lys(DOTA)-ReCCEHdFRWCKPV-NH2']"
"CHEMBL356054";"cis-[PtCl2(NH3)(3-CH3CH2C5H4N)]";"";"Small molecule";"";"390.17";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C7H12Cl2N2Pt+2";"";"";"";"False";"-1";"['7']";"['cis-[PtCl2(NH3)(3-CH3CH2C5H4N)]']"
"CHEMBL2068507";"2-(2-Amino-ethylamino)-N-(7-{2-[N'-(5-nitro-furan-2-carbonyl)-hydrazino]-2-oxo-ethyl}-naphthalen-2-yl)-acetamide; compound with GENERIC INORGANIC NEUTRAL COMPONENT";"";"Small molecule";"";"718.41";"5";"13";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C21H20Cl2N6O6Pt";"";"";"";"False";"-1";"['20 (table 1 Page 7031)']";"["2-(2-Amino-ethylamino)-N-(7-{2-[N'-(5-nitro-furan-2-carbonyl)-hydrazino]-2-oxo-ethyl}-naphthalen-2-yl)-acetamide; compound with GENERIC INORGANIC NEUTRAL COMPONENT"]"
"CHEMBL1202384";"(1,3-Diaminopropane)(1,10-phenanthroline)-platinum (II) dichloride Monohydrate";"";"Small molecule";"";"592.43";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C19H26Cl2N4OPt+2";"";"";"";"False";"-1";"['6b']";"['(1,3-Diaminopropane)(1,10-phenanthroline)-platinum (II) Dichloride Monohydrate']"
"CHEMBL295047";"beta-[Ru(azpy)2(NO3)2] CHCl3";"";"Small molecule";"";"711.89";"1";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C23H20Cl3N8O6Ru-";"";"";"";"False";"-1";"['beta-[Ru(azpy)2(NO3)2].CHCl3']";"['beta-[Ru(azpy)2(NO3)2] CHCl3']"
"CHEMBL312091";"Dinuclear trans-platinum complex";"";"Small molecule";"";"769.54";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C16H32Cl2N6Pt2+6";"";"";"";"False";"-1";"['3']";"['Dinuclear trans-platinum complexes']"
"CHEMBL81467";"Dinuclear trans-platinum complex";"";"Small molecule";"";"741.48";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C14H28Cl2N6Pt2+6";"";"";"";"False";"-1";"['2']";"['Dinuclear trans-platinum complexes']"
"CHEMBL313268";"Dinuclear trans-platinum complex";"";"Small molecule";"";"797.59";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C18H36Cl2N6Pt2+6";"";"";"";"False";"-1";"['7']";"['Dinuclear trans-platinum complexes']"
"CHEMBL1790152";"Metallopeptide";"";"Small molecule";"";"976.22";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C38H55N5O9ReS2";"";"";"";"False";"-1";"['3']";"['Metallopeptide']"
"CHEMBL3310989";"";"";"Small molecule";"";"537.07";"2";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C14H16AuCl4N";"";"";"";"False";"-1";"['D, MDPI-12601']";"['2,2-diphenylethanaminium tetrachloroaurate']"
"CHEMBL1628046";"Cisplatin complex";"";"Small molecule";"";"772.71";"4";"4";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C32H46Cl2N2O3Pt+2";"";"";"";"False";"-1";"['Cisplatin analogue (table 1)']";"['Cisplatin complex']"
"CHEMBL1627949";"Cisplatin complex";"";"Small molecule";"";"730.63";"4";"4";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C29H40Cl2N2O3Pt+2";"";"";"";"False";"-1";"['Cisplatin analogue (table 2)']";"['Cisplatin complex']"
"CHEMBL13704";"(1,3-Diaminepropane) ([2,2']Bipyridinyl)platinum (II) dichloride Pentahydrate";"";"Small molecule";"";"496.30";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C13H18Cl2N4Pt-";"";"";"";"False";"-1";"['4b']";"["(1,3-Diaminepropane) ([2,2']Bipyridinyl)platinum (II) DiChloride Pentahydrate"]"
"CHEMBL186705";"Estrogen platinum (II) hybrid derivative";"";"Small molecule";"";"374.13";"4";"9";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C6H8Cl2N2Pt+2";"";"";"";"False";"-1";"['1 (m=1)']";"['Estrogen platinum (II) hybrid derivative']"
"CHEMBL96737";"Platinum complex";"";"Small molecule";"";"991.83";"7";"10";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C32H25N8O3Pt2S+7";"";"";"";"False";"-1";"['9']";"["N,S-Bis[(2,2':6',2''-terpyridine)platinum (II)]-thioacetimine Trinitrate"]"
"CHEMBL1627577";"Cisplatin complex";"";"Small molecule";"";"814.80";"4";"4";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C35H52Cl2N2O3Pt+2";"";"";"";"False";"-1";"['Cisplatin analogue (table 2)']";"['Cisplatin complex']"
"CHEMBL370035";"Ruthenium(II)-Arene PTA complex";"";"Small molecule";"";"531.43";"2";"4";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C19H30Cl2N5PRu+3";"";"";"";"False";"-1";"['RAPTA 7']";"['Ruthenium(II)-Arene PTA complex']"
"CHEMBL413970";"Bis [(1-diphenylphosphino, 2-diethyl) ethane] gold (I) Chloride";"";"Small molecule";"";"841.13";"5";"6";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C36H52AuClP4";"";"";"";"False";"-1";"['11']";"['Bis [(1-diphenylphosphino, 2-diethyl) ethane] gold (I) Chloride']"
"CHEMBL189068";"Gold-Chloroquine Complex";"";"Small molecule";"";"738.90";"1";"8";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C21H36AuClF6N3P2";"";"";"";"False";"-1";"['Au-CQ Complex 3']";"['Gold-Chloroquine Complex']"
"CHEMBL1627729";"Estrogen platinum (II) hybrid derivative";"";"Small molecule";"";"788.76";"4";"9";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C33H50Cl2N2O3Pt";"";"";"";"False";"-1";"['2 (n=6, m=1)']";"['Estrogen platinum (II) hybrid derivative']"
"CHEMBL306036";"1-ferrocenyl-3-(4-Trifluoromethylphenyl)-2-propen-1-one";"";"Small molecule";"";"384.18";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C20H15F3FeO";"";"";"";"False";"-1";"['27']";"['1-ferrocenyl-3-(4-Trifluoromethylphenyl)-2-propen-1-one']"
"CHEMBL276712";"(4-ChloroThiophenolato)(2,2':6',2''-terpyridine)platinum (II)DiChloro Trihydrate";"";"Small molecule";"";"607.42";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C21H15Cl2N3PtS+3";"";"";"";"False";"-1";"['2g']";"["(4-ChloroThiophenolato)(2,2':6',2''-terpyridine)platinum (II)DiChloro Trihydrate"]"
"CHEMBL13457";"(1,3-Diamine-2-hydroxypropane) ([2,2']Bipyridinyl)platinum (II) dichloride";"";"Small molecule";"";"512.30";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C13H18Cl2N4OPt-";"";"";"";"False";"-1";"['4c']";"["(1,3-Diamine-2-hydroxypropane) ([2,2']Bipyridinyl)platinum (II) DiChloride"]"
"CHEMBL108272";"Oxorhenium (V) AADT Complex";"";"Small molecule";"";"506.71";"3";"5";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C13H26N3O2ReS2+";"";"";"";"False";"-1";"['4-Re']";"['Oxorhenium (V) AADT Complex']"
"CHEMBL441340";"(1,4-Diamino-butane)(3,4,7,8-tetramethyl-1,10-phenanthroline)platinum (II) dichloride";"";"Small molecule";"";"588.44";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C20H26Cl2N4Pt-";"";"";"";"False";"-1";"['6d']";"['(1,4-Diamino-butane)(3,4,7,8-tetramethyl-1,10-phenanthroline)platinum (II) Dichloride']"
"CHEMBL302287";"Auranofin analogue";"";"Small molecule";"";"823.63";"4";"5";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C32H35AuO9PS-2";"";"";"";"False";"-1";"['30']";"['Auranofin analogue']"
"CHEMBL267638";"Platinum complex";"";"Small molecule";"";"725.12";"6";"23";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C21H20B2F8N6Pt+4";"";"";"";"False";"-1";"['in table II; pg.no.1001', '4 (NHNH2)']";"["(2,2':6',2''-terpyridine)platinum (II) complex", "4'-substituted 2,2':6,2''-Terpyridineplatinum (II) Picoline complexes"]"
"CHEMBL70323";"Auranofin analogue";"";"Small molecule";"";"466.32";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C13H20AuNOPS-2";"";"";"";"False";"-1";"['25']";"['Auranofin analogue']"
"CHEMBL4107202";"";"";"Small molecule";"";"684.88";"2";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C24H30N6O2ReS2+4";"";"";"";"False";"-1";"['BDBM103913']";"['US8562945, 248']"
"CHEMBL1790150";"Metallopeptide";"";"Small molecule";"";"896.16";"2";"4";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C38H55N5O6ReS";"";"";"";"False";"-1";"['5']";"['Metallopeptide']"
"CHEMBL1909056";"COBALT(II) ACETYLACETONATE";"";"Small molecule";"";"257.15";"106";"542";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C10H14CoO4";"";"";"";"False";"-1";"['COBALT(II) ACETYLACETONATE', 'COBALT(II) ACETYLACETONATE']";"['Cobalt(II) Acetylacetonate', 'COBALT(II) ACETYLACETONATE']"
"CHEMBL6688";"Platinum complex";"";"Small molecule";"";"773.99";"6";"24";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C21H17B2BrF8N4Pt+4";"";"";"";"False";"-1";"['in table II; pg.no.1001', '2 (4-Me-C5H4N)']";"["(2,2':6',2''-terpyridine)platinum (II) complex", "4'-substituted 2,2':6,2''-Terpyridineplatinum (II) Picoline complexes"]"
"CHEMBL324865";"Platinum complex";"";"Small molecule";"";"669.03";"3";"8";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C18H14B2F8N5Pt+3";"";"";"";"False";"-1";"['2 (imidazole)']";"["2,2':6,2''-Terpyridineplatinum (II) complexes"]"
"CHEMBL363104";"Gold-Chloroquine Complex";"";"Small molecule";"";"780.98";"1";"8";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C24H42AuClF6N3P2";"";"";"";"False";"-1";"['Au-CQ Complex 4']";"['Gold-Chloroquine Complex']"
"CHEMBL2028168";"Porphin analogue";"";"Unknown";"";"1101.30";"2";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C44H10Cl2F20FeN4";"";"";"";"False";"-1";"['F20TPPFeCl']";"['Porphin analogue']"
"CHEMBL2068304";"triphenylethylene platinum (II) complex";"";"Small molecule";"";"722.61";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C30H36Cl2N2O2Pt";"";"";"";"False";"-1";"['1Ba']";"['triphenylethylene platinum (II) complex']"
"CHEMBL423854";"Auranofin analogue";"";"Small molecule";"";"693.53";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C21H37AuO9PS-2";"";"";"";"False";"-1";"['34']";"['Auranofin analogue']"
"CHEMBL69895";"Auranofin analogue";"";"Small molecule";"";"723.55";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C22H39AuO10PS-2";"";"";"";"False";"-1";"['35']";"['Auranofin analogue']"
"CHEMBL119728";"2beta-carboxylic acid methoxymethylamide-3beta-(4-fluorophenyl)-8-methyl-8-azabicyclo [3.2.1] octane";"";"Small molecule";"";"725.93";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C25H36FN4O4ReS2+";"";"";"";"False";"-1";"['17a (O-1451)']";"['2beta-carboxylic acid methoxymethylamide-3beta-(4-fluorophenyl)-8-methyl-8-azabicyclo [3.2.1] octane']"
"CHEMBL70871";"Gold complex of (Bis(diphenylphosphino)alkane analogue)";"";"Small molecule";"";"671.09";"2";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C10H24Au2Cl2P2";"";"";"";"False";"-1";"['2a']";"['Gold complex of (Bis(diphenylphosphino)alkane analogue)']"
"CHEMBL293455";"N-Ferrocenylmethyl, N'-Methyl-2-substituted Benzimidazole analogue";"";"Small molecule";"";"574.29";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C28H27FeIN2";"";"";"";"False";"-1";"['9b']";"["N-Ferrocenylmethyl, N'-Methyl-2-substituted Benzimidazole analogue"]"
"CHEMBL2068294";"triphenylethylene platinum (II) complex";"";"Small molecule";"";"808.75";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C35H46Cl2N2O3Pt";"";"";"";"False";"-1";"['1Cc']";"['triphenylethylene platinum (II) complex']"
"CHEMBL324631";"PIPERIDINE BASED ANALOGUE OF COCAINE (STRUCTURAL MIX)";"";"Small molecule";"";"643.29";"3";"8";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C21H31ClN3O2ReS2+";"";"";"";"False";"-1";"['8b', '8a']";"['piperidine based analogue of cocaine', 'piperidine based analogue of cocaine']"
"CHEMBL3142244";"";"";"Small molecule";"";"555.40";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C14H31AuO6PS-2";"";"";"";"False";"-1";"['13']";"['Auranofin analogue']"
"CHEMBL34868";"Estrogen platinum (II) hybrid derivative";"";"Small molecule";"";"388.16";"5";"15";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C7H10Cl2N2Pt+2";"";"";"";"False";"-1";"['1 (m=2)', '15']";"['Estrogen platinum (II) hybrid derivative', '1,1-platinumdichloro-1H,2H,3H,4H-pyrido[1,2-c]pyrimidinediium']"
"CHEMBL3349399";"";"";"Small molecule";"";"491.37";"2";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C26H29FeNO5";"";"";"";"False";"-1";"['3b']";"['Artemisinin derivative']"
"CHEMBL2146194";"Trans-[PtCl2(butylamine)(isopropylamine)]";"";"Small molecule";"";"398.24";"5";"6";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C7H20Cl2N2Pt";"";"";"";"False";"-1";"['3']";"['Trans-[PtCl2(butylamine)(isopropylamine)]']"
"CHEMBL137784";"2-[[2-[[[3-(4-chlorophenyl)-8-methyl-8-azabicyclo[3.2.1]oct-2-yl]methyl](2-mercaptoethyl)amino]ethyl]amino]ethanethiolato(3-)-oxo-[1R-(exo-exo)]-;2-{Oxo[N(S),N-bis(2-mercaptoethyl)ethylenediaminato]rhenium(V)methyl}-3-(4-chlorophenyl)tropane";"";"Small molecule";"";"613.27";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C20H29ClN3OReS2+";"";"";"";"False";"-1";"['Re-TRODAT-3B']";"['2-[[2-[[[3-(4-chlorophenyl)-8-methyl-8-azabicyclo[3.2.1]oct-2-yl]methyl](2-mercaptoethyl)amino]ethyl]amino]ethanethiolato(3-)-oxo-[1R-(exo-exo)]-;2-{Oxo[N(S),N-bis(2-mercaptoethyl)ethylenediaminato]rhenium(V)methyl}-3-(4-chlorophenyl)tropane']"
"CHEMBL53595";"Bis (3-ethyl-2,4-pentanedionato) (N,N-bis(2-chloroethyl)ethylenediamine)cobalt(III) Percholate";"";"Small molecule";"";"489.37";"2";"4";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C19H39Cl2CoN2O4+";"";"";"";"False";"-1";"['21']";"['Bis (3-ethyl-2,4-pentanedionato) (N,N-bis(2-chloroethyl)ethylenediamine)cobalt(III) Percholate']"
"CHEMBL72522";"Auranofin analogue";"";"Small molecule";"";"537.80";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C21H22AuClP-2";"";"";"";"False";"-1";"['54']";"['Auranofin analogue']"
"CHEMBL71710";"Auranofin analogue";"";"Small molecule";"";"469.75";"4";"5";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C12H31AuClP2-2";"";"";"";"False";"-1";"['45']";"['Auranofin analogue']"
"CHEMBL411322";"Fe complex";"";"Small molecule";"";"931.72";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C54H51Fe2N4O4";"";"";"";"False";"-1";"['11']";"["(2S)-2-{[2-(2-{[(1S)-1-{[(2S,3S,5R,6R)-1-ferra-1,1'-spirobi[pentacyclo[2.2.0.0^{1,3}.0^{1,5}.0^{2,6}]hexane]-2-ylmethyl]carbamoyl}-2-phenylethyl]carbamoyl}phenyl)phenyl]formamido}-N-[(2'R,3'S,4'S,6'R)-1-ferraspiro[pentacyclo[2.2.0.0^{1,3}.0^{1,5}.0^{2,6}]hexane-1,1'-tetracyclo[2.2.0.0^{1,3}.0^{2,6}]hexane]-3'-ylmethyl]-3-phenylpropanamide"]"
"CHEMBL2068388";"Platinum complex";"";"Small molecule";"";"441.34";"4";"4";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C10H18N2O5Pt";"";"";"";"False";"-1";"['25']";"['Platinum complex']"
"CHEMBL64427";"N-Ferrocenylmethyl, N'-Methyl-2-substituted Benzimidazole analogue";"";"Small molecule";"";"452.77";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C26H21ClFeN2";"";"";"";"False";"-1";"['8e']";"["N-Ferrocenylmethyl, N'-Methyl-2-substituted Benzimidazole analogue"]"
"CHEMBL142978";"cis-[PtCl2(NH3)(3-CH3C5H4N)]";"";"Small molecule";"";"376.14";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C6H10Cl2N2Pt+2";"";"";"";"False";"-1";"['6']";"['cis-[PtCl2(NH3)(3-CH3C5H4N)]']"
"CHEMBL1334965";"";"";"Small molecule";"";"610.09";"7";"11";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C10H22Cl6N2O2Pt";"";"";"";"False";"-1";"['SID4254109', 'SID50109467']";"['SID4254109', 'SID50109467']"
"CHEMBL293387";"N-Ferrocenylmethyl, N'-Methyl-2-substituted Benzimidazole analogue";"";"Small molecule";"";"639.16";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C27H24BrFeIN2";"";"";"";"False";"-1";"['9c']";"["N-Ferrocenylmethyl, N'-Methyl-2-substituted Benzimidazole analogue"]"
"CHEMBL69088";"Gold complex of (Bis(diphenylphosphino)alkane analogue)";"";"Small molecule";"";"849.24";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C25H22Au2Cl2P2";"";"";"";"False";"-1";"['23a']";"['Gold complex of (Bis(diphenylphosphino)alkane analogue)']"
"CHEMBL438180";"DOTA-ReCCEHdFRWCKPVD-OH";"";"Small molecule";"";"2093.32";"2";"57";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C79H111N25O25ReS3-2";"";"";"";"False";"-1";"['Peptide 10']";"['DOTA-ReCCEHdFRWCKPVD-OH']"
"CHEMBL1200662";"HEMIN";"HEMIN|NSC-122707";"Small molecule";"3.0";"651.95";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"0";"None";"None";"C34H32ClFeN4O4";"";"";"";"False";"0";"['23', 'HEMIN']";"['Hemin', 'HEMIN']"
"CHEMBL611447";"Pt(II) Complex";"";"Small molecule";"";"1175.40";"6";"6";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C15H42Cl8N6Pt3+4";"";"";"";"False";"-1";"['Complex II']";"['Pt(II) Complex']"
"CHEMBL67635";"Gold complex of (Bis(diphenylphosphino)alkane analogue)";"";"Small molecule";"";"861.25";"3";"6";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C26H22Au2Cl2P2";"";"";"";"False";"-1";"['25a', '24a']";"['Gold complex of (Bis(diphenylphosphino)alkane analogue)', 'Gold complex of (Bis(diphenylphosphino)alkane analogue)']"
"CHEMBL319552";"1,10-Phenanthrolineplatinum (II) Benzoylthiourea Complex";"";"Small molecule";"";"735.19";"3";"4";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C28H32ClN4O3PtS+";"";"";"";"False";"-1";"['16']";"['1,10-Phenanthrolineplatinum (II) Benzoylthiourea Complex']"
"CHEMBL413296";"2,6-bis[(3,3-dimethylbutan-2-yl)oxy]-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane";"";"Small molecule";"";"551.72";"6";"12";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C14H28O2PtS4";"";"";"";"False";"-1";"['17']";"['2,6-bis[(3,3-dimethylbutan-2-yl)oxy]-1,3,5,7-tetrathia-4-platinaspiro[3.3]heptane']"
"CHEMBL150157";"1,5-Bis-(4-chloro-benzyl)-4-methylsulfanyl-1,5,6,7-tetrahydro-[1,3,5]triazepin-2-one; compound with cisplatin";"";"Small molecule";"";"706.38";"2";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C19H23Cl4N5OPtS";"";"";"";"False";"-1";"['Compound with cisplatin']";"['1,5-Bis-(4-chloro-benzyl)-4-methylsulfanyl-1,5,6,7-tetrahydro-[1,3,5]triazepin-2-one; compound with cisplatin']"
