chembl_id,chemical_formula,pIC50,count_C,count_H,count_N,count_O,count_S,count_Cl,count_Br,count_F,count_I,metal_mass,metal_ionic_radius,metal_electronegativity,expected_coordination_num,is_Ruthenium,is_Rhodium,is_Platinum,unsaturation_index,N_C_ratio,O_C_ratio,calculated_molecular_weight
CHEMBL108133,C6H22Cl2N6Pt2+2,7.18,6,22,6,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,-1.0,1.0,0.0,639.352
CHEMBL108133,C6H22Cl2N6Pt2+2,5.92,6,22,6,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,-1.0,1.0,0.0,639.352
CHEMBL108133,C6H22Cl2N6Pt2+2,7.25,6,22,6,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,-1.0,1.0,0.0,639.352
CHEMBL108133,C6H22Cl2N6Pt2+2,6.72,6,22,6,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,-1.0,1.0,0.0,639.352
CHEMBL108133,C6H22Cl2N6Pt2+2,5.72,6,22,6,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,-1.0,1.0,0.0,639.352
CHEMBL108133,C6H22Cl2N6Pt2+2,6.39,6,22,6,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,-1.0,1.0,0.0,639.352
CHEMBL108133,C6H22Cl2N6Pt2+2,4.06,6,22,6,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,-1.0,1.0,0.0,639.352
CHEMBL108133,C6H22Cl2N6Pt2+2,4.85,6,22,6,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,-1.0,1.0,0.0,639.352
CHEMBL108133,C6H22Cl2N6Pt2+2,6.6,6,22,6,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,-1.0,1.0,0.0,639.352
CHEMBL108133,C6H22Cl2N6Pt2+2,5.31,6,22,6,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,-1.0,1.0,0.0,639.352
CHEMBL108133,C6H22Cl2N6Pt2+2,5.8,6,22,6,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,-1.0,1.0,0.0,639.352
CHEMBL108133,C6H22Cl2N6Pt2+2,5.5,6,22,6,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,-1.0,1.0,0.0,639.352
CHEMBL108133,C6H22Cl2N6Pt2+2,5.13,6,22,6,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,-1.0,1.0,0.0,639.352
CHEMBL108133,C6H22Cl2N6Pt2+2,5.75,6,22,6,0,0,2,0,0,0,195.084,80,2.28,4,0,0,1,-1.0,1.0,0.0,639.352
CHEMBL108271,C11H22N3O2ReS2+,4.58,11,22,3,2,2,0,0,0,0,186.207,63,1.9,6,0,0,0,2.5,0.2727272727272727,0.18181818181818182,478.643
CHEMBL108271,C11H22N3O2ReS2+,6.75,11,22,3,2,2,0,0,0,0,186.207,63,1.9,6,0,0,0,2.5,0.2727272727272727,0.18181818181818182,478.643
CHEMBL108272,C13H26N3O2ReS2+,5.11,13,26,3,2,2,0,0,0,0,186.207,63,1.9,6,0,0,0,2.5,0.23076923076923078,0.15384615384615385,506.697
CHEMBL108272,C13H26N3O2ReS2+,5.8,13,26,3,2,2,0,0,0,0,186.207,63,1.9,6,0,0,0,2.5,0.23076923076923078,0.15384615384615385,506.697
CHEMBL111089,C6H20Cl3N5Pt2,4.51,6,20,5,0,0,3,0,0,0,195.084,80,2.28,4,0,0,1,-0.5,0.8333333333333334,0.0,658.7790000000001
CHEMBL111089,C6H20Cl3N5Pt2,4.62,6,20,5,0,0,3,0,0,0,195.084,80,2.28,4,0,0,1,-0.5,0.8333333333333334,0.0,658.7790000000001
CHEMBL111089,C6H20Cl3N5Pt2,6.55,6,20,5,0,0,3,0,0,0,195.084,80,2.28,4,0,0,1,-0.5,0.8333333333333334,0.0,658.7790000000001
CHEMBL111089,C6H20Cl3N5Pt2,6.05,6,20,5,0,0,3,0,0,0,195.084,80,2.28,4,0,0,1,-0.5,0.8333333333333334,0.0,658.7790000000001
CHEMBL111089,C6H20Cl3N5Pt2,6.52,6,20,5,0,0,3,0,0,0,195.084,80,2.28,4,0,0,1,-0.5,0.8333333333333334,0.0,658.7790000000001
CHEMBL111089,C6H20Cl3N5Pt2,6.01,6,20,5,0,0,3,0,0,0,195.084,80,2.28,4,0,0,1,-0.5,0.8333333333333334,0.0,658.7790000000001
CHEMBL111089,C6H20Cl3N5Pt2,5.6,6,20,5,0,0,3,0,0,0,195.084,80,2.28,4,0,0,1,-0.5,0.8333333333333334,0.0,658.7790000000001
CHEMBL111089,C6H20Cl3N5Pt2,6.17,6,20,5,0,0,3,0,0,0,195.084,80,2.28,4,0,0,1,-0.5,0.8333333333333334,0.0,658.7790000000001
CHEMBL111089,C6H20Cl3N5Pt2,4.75,6,20,5,0,0,3,0,0,0,195.084,80,2.28,4,0,0,1,-0.5,0.8333333333333334,0.0,658.7790000000001
CHEMBL111089,C6H20Cl3N5Pt2,4.9,6,20,5,0,0,3,0,0,0,195.084,80,2.28,4,0,0,1,-0.5,0.8333333333333334,0.0,658.7790000000001
CHEMBL111089,C6H20Cl3N5Pt2,7.18,6,20,5,0,0,3,0,0,0,195.084,80,2.28,4,0,0,1,-0.5,0.8333333333333334,0.0,658.7790000000001
CHEMBL111089,C6H20Cl3N5Pt2,6.47,6,20,5,0,0,3,0,0,0,195.084,80,2.28,4,0,0,1,-0.5,0.8333333333333334,0.0,658.7790000000001
CHEMBL111089,C6H20Cl3N5Pt2,6.66,6,20,5,0,0,3,0,0,0,195.084,80,2.28,4,0,0,1,-0.5,0.8333333333333334,0.0,658.7790000000001
CHEMBL111089,C6H20Cl3N5Pt2,5.62,6,20,5,0,0,3,0,0,0,195.084,80,2.28,4,0,0,1,-0.5,0.8333333333333334,0.0,658.7790000000001
